reviewId,userName,score,at,content,replyContent
0f8053e9-f361-4cc2-b00a-29a4739f88d9,A Google user,5,2023-01-06 14:03:13,Excellent ISP company of Nepal! With AMAZING speed!!,"Dear Saroj Ji,
Thank you for the time to write a review on us. We hope to bring you more exciting offers and more bandwidth at an affordable price with much better performance and excellent customer service. Thank You."
50a1d10e-cb32-4479-a22e-d22f30647813,A Google user,4,2023-01-06 13:38:38,Nice work,"Dear Sir,
We appreciate your honest feedback. We assure you that our continuous effort to improve service experience will not be stopped. Thank you!"
a216bf91-eeed-4de0-94dd-48d62481dc17,A Google user,5,2023-01-06 08:50:37,👌👌👌👌,"Dipen Nagarkoti Ji, Thank you for your time to write a review on us. We hope to bring you more exciting offers and more bandwidth at an affordable price with much better performance and excellent customer service. Thank You."
4c9dc382-9171-456a-a912-cd665da742b9,A Google user,5,2023-01-05 22:13:45,Good,
a45eeb14-fe81-4239-b7ae-775f97d8cf6e,A Google user,4,2023-01-05 21:23:33,good.,"Tanka sir,
We are glad to know that you had a positive experience with our services. Please let us know your honest suggestions and feedback regarding our services in upcoming days as well."
5ef0e02b-5993-474b-b2f4-587609ed8948,A Google user,1,2023-01-05 12:48:13,So irritating aap it not helpful long last 🤮,"Dear Sir,
We sincerely apologize for the unpleasant experience. Allow us an opportunity to fix this for you. Please inbox us your username and elaborate your issue. We are available from 6AM to 10pm for your online support on m.me/wlink.np WhatsApp: 9801523051. Thank You!"
8a3a0285-85a1-4ba7-ad07-5223f96a3e0f,A Google user,5,2023-01-05 11:10:20,nice,
b33f9d44-6bf7-4bed-82fe-a4ecd9cd1731,A Google user,5,2023-01-05 10:12:11,Dear sir/Mam I a very satisfied to using the and The spped is Soo Amazing. And I am Soo Happy to Seeing that when I have some Problem in my Router and WiFi then If I report the World Link team Will Solve Instantly. But Only one Problem on this APK is Dual Band Steering Control Options Is not Available on the App so. Can you Please fix It Worldlink team ❣️🖤🖤🖤🖤🖤🖤🥀🥀🥀,"Mahesh sir,
Thank You for bringing this to our attention. We appreciate your concern and thank you for your honest feedback. Please inbox us your username and elaborate your issue. We are available from 6AM to 10pm for your online support on m.me/wlink.np WhatsApp: 9801523051. Thank You!"
ba3de0cb-e753-45cf-b870-52e11b112175,A Google user,5,2023-01-04 19:32:38,Best,"Dear Gokul Ji,
We are glad to know that you had a positive experience with our services. Please let us know your honest suggestions and feedback regarding our services in upcoming days as well. We rely on our valued customers' feedback and suggestions to improve ourselves. Thank you for your kind words and we look forward to seeing you again."
5942ecf4-2e1f-47dd-a7bb-5afcf7a76bea,A Google user,5,2023-01-04 18:32:08,Good,"Ankit, sir
We appreciate your honest feedback. We assure you that our continuous effort to improve service experience will not be stopped."
926ec236-bd91-4edd-bb95-6c3a9410f8a1,A Google user,1,2023-01-04 18:24:14,Asked for a tv connection since 3 months ago. They just ignoring me. Now I have stopped calling them.,"Sir,
We surely don’t want you to have such experience. Please DM and elaborate your issue. You can reach our online support team on our website chat portal, m.me/wlink.np or WhatsApp: 9801523051. Thank You!"
08c56d4d-c342-4463-9980-9b5fc5411407,A Google user,3,2023-01-04 15:38:21,Khate sla😅,
79a058a9-3eb8-4740-807d-2aeed5019c91,A Google user,5,2023-01-03 19:42:56,Optional,
a03d76ff-8c4b-4969-bfaa-b479dc86acdd,A Google user,5,2023-01-03 17:18:54,Cool 😎,"Dear sir,
Thank you for your time to write a review on us. We appreciate you, leaving us such a wonderful feedback. Your kind words of encouragement means a lot, for all of us. We assure you that the continuous effort to improve service experience will not be stopped."
a894a76b-6abc-4058-87d0-1f8a82eaef31,A Google user,1,2023-01-03 17:14:00,Update app vanera aaucha but update nai hunna ani chaleko ni chaina 😔😔,"Dear ma'am,
Thank You for sharing your feedback. We’re sorry your experience didn’t match your expectations. It was an uncommon instance and we will make sure to look into it. Please feel free to inbox us with your username at such a time of issue so we can look into it and get back to you accordingly."
b3778531-4103-4faf-8316-66e4863b9db0,A Google user,3,2023-01-03 12:06:34,Nice app,"Dear Sagar Ji,
We are glad to know that you had a positive experience with our services. Please let us know your honest suggestions and feedback regarding our services in the upcoming days as well. We rely on our valued customers' feedback and suggestions to improve ourselves. Thank you for your kind words and we look forward to seeing you again."
410a4d17-7ca4-445d-baaf-51f22d12d0b6,A Google user,3,2023-01-03 11:10:49,Latest update problem! Update nai hudaina auto close hunxa. App nai chaldaina.,
6c2df0d1-e2f6-467c-8610-9eacb3647a14,A Google user,4,2023-01-02 19:16:05,quite handy...,We are glad that you loved your experience with our services. Please feel free to inbox us if you find any trouble with our services. Thanks for your kind words and we look forward to seeing you again.
79121e82-b088-484e-b511-dc892d3f698f,A Google user,3,2023-01-02 14:46:25,"App doesnt work , was working before suddenly stops asking update but could not update Mobile samsung m52 s Can somebody help","Rojan Shrestha Ji, We truly do want to make things right. Our online team is here to assist you from 6AM to 10pm. Let's connect over direct messages. Simply click on the link m.me/wlink.np WhatsApp: 9801523051."
33439a40-9bae-4cd9-b15b-47486ca17112,A Google user,5,2023-01-02 08:39:03,TheBest,"Dear sir,
We are glad to know that you had a positive experience with our services. Please let us know your honest feedback regarding our services in the upcoming days as well. We rely on our valued customer's feedback and suggestions to improve ourselves. Thank you for your kind words and we look forward to seeing you again. Thank you."
5fcb5222-d744-4b9e-aca4-20b2fd8a245f,A Google user,5,2023-01-01 22:13:56,Better then other,"Hi Kamal, We are glad to know that you had a positive experience with our services. Please let us know your honest suggestions and feedback regarding our services in the upcoming days as well. We rely on our valued customers' feedback and suggestions to improve ourselves. Thank you for your kind words and we look forward to seeing you again."
6cbaa7ec-dea3-4d24-ad5e-97e9f43ec27c,A Google user,1,2023-01-01 22:12:08,Worst internet 2g is better that this,"Hi Nishan, Thank You for sharing your feedback. We’re sorry your experience didn’t match your expectations. It was an uncommon instance and we will make sure to look into it. Please feel free to inbox us with your username at such a time of issue so we can look into it and get back to you accordingly."
c18bb32b-6141-4454-8243-2cb674ed222b,A Google user,5,2023-01-01 20:19:57,thanku,"Dear Sir,
Dear Sir, Thank you for your time to write a review on us. We hope to bring you more exciting offers and more bandwidth at an affordable price with much better performance and excellent customer service. Thank You."
667cfac0-2d95-486a-9670-893466207fc6,A Google user,1,2023-01-01 18:52:53,One of the most worst internet provider ever used. at starting period a couple of week it works fine but after that it is sheen worst than worst. Just hated 😫😫😫,"Dear Sir,
We sincerely apologize for the unpleasant experience. Allow us an opportunity to fix this for you. Please inbox us your username and elaborate your issue. We are available from 6AM to 10pm for your online support on m.me/wlink.np WhatsApp: 9801523051. Thank You!"
b6f8a1b2-ffba-463b-946c-4adf4b05eef9,A Google user,2,2023-01-01 16:35:29,Wlink App does not update why? And network also too poor,
be52b0ee-34e9-4495-b60a-53fbcdf5957c,A Google user,5,2023-01-01 16:17:06,I like this app. because of other router need chrome that's the reason,"Mr Mandal Ji, Thank you for your time to write a review on us. We hope to bring you more exciting offers and more bandwidth at an affordable price with much better performance and excellent customer service. Thank You."
9085c241-348d-4a72-9b13-82bc322ae761,A Google user,1,2023-01-01 11:49:32,why is close this app,"Dear sir,
Our Online team is here to help you from 6AM to 10pm every day. We truly want to make things right for you! Let's connect over direct messages. Simply click on the link: m.me/wlink.np WhatsApp: 9801523051. We will get back to you right away. Thank you!"
e09ddd82-3709-46de-80cf-efc6a3e41174,A Google user,5,2023-01-01 10:27:31,"This is the best wireless network in low cost. But sometime it doesn't work properly to play any videos or games. This is the one of the best wifi of nepal for us in this present era, to provide us many different facility. Which is required in our daily life, like it gives information of everything whatever we wants to get.","Bikash Chy Ji, We sincerely apologize for the unpleasant experience. Allow us an opportunity to fix this for you. Please inbox us your username and elaborate your issue. We are available from 6AM to 10pm for your online support on m.me/wlink.np WhatsApp: 9801523051. Thank You!"
8b10216c-9535-4d39-b101-4382905a2004,A Google user,1,2022-12-31 21:15:31,App is not working always showing update bug,"Dear Ram Sir,
We sincerely apologize for the unpleasant experience. Allow us an opportunity to fix this for you. Please inbox us your username and elaborate your issue. We are available from 6AM to 10pm for your online support on m.me/wlink.np WhatsApp: 9801523051. Thank You!"
e0345e27-0ee3-43de-8fce-9fecbbda0bcf,A Google user,5,2022-12-31 20:03:51,Nice apps,
a9ec7c9f-9a1d-4dba-8997-a6702cba980d,A Google user,1,2022-12-31 19:44:29,"Wifi kati saro slow xa yoi ho ""छिटो भनेकै WORLDLDINK"" ? yeslai implement gareko xa ki xaina?","Dear sir,
We sincerely apologize for the unpleasant experience. Allow us an opportunity to fix this for you. Please inbox us your username and elaborate your issue. We are available from 6AM to 10pm for your online support on m.me/wlink.np WhatsApp: 9801523051. Thank You!"
6fbd23a8-100f-4db2-b873-9434f72c501f,A Google user,1,2022-12-31 08:06:20,Worldlink app can not be open nowadays. It says worldlink needs an update. But when I try to update it closes the app. I uninstall and again downloaded but same thing happened again,"Safal sir, Thank You for sharing your feedback. We’re sorry your experience didn’t match your expectations. It was an uncommon instance and we will make sure to look into it. Please feel free to inbox us with your username at such a time of issue so we can look into it and get back to you accordingly."
f934dc28-1229-4abf-9d0e-95aed866e994,A Google user,5,2022-12-30 21:21:18,Gooodd,"Sir, We are glad to know that you had a positive experience with our services. Please let us know your honest suggestions and feedback regarding our services in upcoming days as well. We rely on our valued customers' feedback and suggestions to improve ourselves. Thank you for your kind words and we look forward to seeing you again."
b7c49a82-9463-47a1-b0bf-d0d4303606ea,A Google user,5,2022-12-29 22:20:07,Good apps for customer care,"pawan Karki Ji, Thank you for your time to write a review on us. We hope to bring you more exciting offers and more bandwidth at an affordable price with much better performance and excellent customer service. Thank You."
1cc18bf0-adfc-494f-aac9-73c88fb810d8,A Google user,5,2022-12-29 16:47:40,Super,"Dear Abhishek Sir,
We appreciate your honest feedback. We assure you that our continuous effort to improve service experience will not be stopped. We hope to bring you more exciting offers and more bandwidth at an affordable price with much better performance and excellent customer service. Thank You."
368d1f6f-1648-4fbd-b6ad-8ba9a7d34e94,A Google user,1,2022-12-29 08:46:26,App suck.. Loading time delay,"Hi Jonathan,
Thank you for sharing your thoughts. We request you to inbox us with your username if you have any issues or queries regarding your internet connection. We will look into it and get back to you accordingly. Thank you!"
b44e685c-dbbc-4f2a-8aa9-035868b9b900,A Google user,4,2022-12-28 18:20:33,This is a best application for wifi network it is easy,We are glad that you loved your experience with our services. Please feel free to inbox us if you find any trouble with our services. Thanks for your kind words and we look forward to seeing you again.
6a3271b1-ded3-4f08-9392-7162bf5aa126,A Google user,5,2022-12-28 17:12:51,good,
6923e2b7-69a6-4431-b3f5-4ea742d5faba,A Google user,5,2022-12-28 07:29:10,Your service is good compared to others,"Rajan ji,
We appreciate your honest feedback. We assure you that our continuous effort to improve service experience will not be stopped. Thank you!"
472bb68f-29e8-4cf7-9738-bcf709b200fd,A Google user,1,2022-12-27 21:49:44,Worst App And Net Doesn't Deserve Any Word Also,"Puskar sir, your disappointment is highly understandable. We are aware of the concern. Please inbox us your issue and allow us an opportunity to make things right for you. Thank You!"
a8b16800-da4d-4789-ad7f-1ef273528c34,A Google user,5,2022-12-27 19:01:28,Best app,"Sir,
We are glad to know that you had a positive experience with our services. Please let us know your honest suggestions and feedback regarding our services in upcoming days as well."
701da4e1-a785-401e-bd80-95fe7f305794,A Google user,1,2022-12-27 17:01:27,This app is too slow just like their internet,"THARU ANKIT111 Ji, We sincerely apologize for the unpleasant experience. Allow us an opportunity to fix this for you. Please inbox us your username and elaborate your issue. We are available from 6AM to 10pm for your online support on m.me/wlink.np WhatsApp: 9801523051. Thank You!"
882cec7a-9bb2-40ad-8e9e-6e9df008182d,A Google user,5,2022-12-27 16:09:14,Nice,"Bhupebdra Raj Ojha sir, We appreciate your honest feedback. We assure you that our continuous effort to improve service experience will not be stopped. Thank You."
f97b2d6e-9dc9-4632-b08f-6c5e9b5c8100,A Google user,1,2022-12-27 10:19:13,Update vanera dekhuaxa aap update garna khojda hudaina,"Sangeena G, We are eager to resolve the problem you mentioned. We are available 6am-10pm for your online support primarily via our official Facebook page, our official website chat portal and whatsapp. So kindly inbox us on the mentioned platforms, if you have any issues or queries. We would be glad to assist you in every possible way. Thank You!"
3ee55f9e-6a72-43d6-bcb5-eb22c86cd13d,A Google user,3,2022-12-27 10:04:31,good,"Sir, Dear Sir, Thank you for your time to write a review on us. We hope to bring you more exciting offers and more bandwidth at an affordable price with much better performance and excellent customer service. Thank You."
d06fa730-8352-4ac9-b127-ab595b41f776,A Google user,1,2022-12-27 10:01:42,Why the hell you guys need location to use just app ?? Please remove it . Useless permission.,"We are eager to solve the problem you mentioned. We are available 6am-10pm for your online support primarily via our official Facebook page, our official website chat portal and whatsapp. So kindly inbox us on the mentioned platforms, if you have any issues or queries. We would be glad to assist you in every possible way. Thank You!"
f7dc04e9-e7eb-4224-b545-f82c20b913da,A Google user,4,2022-12-27 08:25:30,Its good internet service provider in chitwan town,
ff8a94c5-3055-45d4-a6f3-ed1fb501192f,A Google user,5,2022-12-26 19:57:56,good,"Bhuvan sir, we are glad to know that you had a positive experience with our services. Please let us know your honest suggestions and feedback regarding our services in upcoming days as well. We rely on our valued customers' feedback and suggestions to improve ourselves. Thank you!"
df28f846-750f-494b-b038-110cf57e1e7b,A Google user,5,2022-12-26 09:23:48,Love it,"Dear ma'am,
We appreciate your honest feedback. We assure you that our continuous effort to improve service experience will not be stopped. Thank you."
4d29aba5-a04f-4c2d-9272-731bb8d71082,A Google user,5,2022-12-25 23:17:16,Worldlink network is best network .,
d8ca1bda-1583-4595-bd42-b88bf283b515,A Google user,5,2022-12-25 21:05:39,Nice app,"Dear Rajeev Sir,
We appreciate your honest feedback. We assure you that our continuous effort to improve service experience will not be stopped. We hope to bring you more exciting offers and more bandwidth at an affordable price with much better performance and excellent customer service. Thank You."
1c3038c6-94bc-4c79-8ff3-c841f1590f18,A Google user,2,2022-12-25 09:03:39,"when i try to open this app,it wont open. I tried several times uninstalling n reinstalling. But still it wont open. What might be the reason ??","Sumin Ji,
Thank you for sharing your thoughts. We request you to inbox us with your username if you have any issues or queries regarding your internet connection. We will look into it and get back to you accordingly. Thank you!"
65611af6-2e28-47f6-ad6e-9687d25cf750,A Google user,2,2022-12-25 07:02:29,"Why is this app not getting updated? There's notification of updating the app when I open it, and it doesn't get updated..","Sandesh Ji,
Our Online team is here to help you from 6AM to 10pm every day. We truly want to make things right for you! Let's connect over direct messages. Simply click on the link: m.me/wlink.np WhatsApp: 9801523051. We will get back to you right away. Thank you!"
90bddc49-d07d-49b6-b03e-c277715ff63c,A Google user,5,2022-12-25 02:00:12,is very good,"Jeeban Ji,
Dear Sir, Thank you for your time to write a review on us. We hope to bring you more exciting offers and more bandwidth at an affordable price with much better performance and excellent customer service. Thank You."
37e154f0-ac65-4f78-abd9-28424de70242,A Google user,1,2022-12-24 18:57:44,Very slow,"Dear sir,
We never intend to let you down. We truly do want to make things right. We suggest you provide us your details over direct messages (m.me/wlink.np WhatsApp: 9801523051) and we will get in touch with you at the earliest. Appreciate your patience & co-operation!"
20976ff8-6380-434f-9c64-090b1a2a3c48,A Google user,4,2022-12-24 16:44:44,Worldlink Net verry slow.,"Somiya ma'am, we apologize for the inconvenience you had to face. Kindly inbox us with your username and share your experience at such times of trouble so we can look into it in real time and troubleshoot to resolve your issues once it for all. Thank you!"
760a7543-b6bd-4316-b347-e48f15820d16,A Google user,3,2022-12-24 13:01:35,"App is okay service is poor , 😸","Ajeet ji,
We sincerely apologize for the unpleasant experience. Allow us an opportunity to fix this for you. Simply click on the link & DM us your query. You can reach our online support team on our website chat portal, m.me/wlink.np or WhatsApp: 9801523051. Thank You!"
26f838f2-75e7-4242-907a-6ccdda4ce8e7,A Google user,5,2022-12-24 07:16:21,Best 🖤🖤💸💸,"Prabin sir, We are glad to know that you had a positive experience with our services. Please let us know your honest suggestions and feedback regarding our services in upcoming days as well. We rely on our valued customers' feedback and suggestions to improve ourselves. Thank you for your kind words and we look forward to seeing you again."
27b96dcb-e2fa-41a4-9a48-8388b4c428e3,A Google user,5,2022-12-23 20:44:27,better expressions,"Sahadev sir,
We are glad to know that you had a positive experience with our services. Please let us know your honest suggestions and feedback regarding our services in upcoming days as well."
d56d81e7-5aef-4c33-ab99-62dc30af3794,A Google user,5,2022-12-23 19:45:23,One of the best....my WorldLink,"Dear Om Thapa Ji,
Thank you for the time to write a review on us. We hope to bring you more exciting offers and more bandwidth at an affordable price with much better performance and excellent customer service. Thank You."
02d2cb2a-7c43-48ee-ae72-ffebfc2199ba,A Google user,1,2022-12-23 15:20:15,Not updated..,"Trilochan sir,
We sincerely apologize for the unpleasant experience. Allow us an opportunity to fix this for you. Please inbox us your username and elaborate your issue. We are available from 6AM to 10pm for your online support on m.me/wlink.np WhatsApp: 9801523051. Thank You!"
f58e694f-fd3e-45f2-96be-5b821b232a73,A Google user,5,2022-12-23 08:12:18,THIS BEST EXPERIENCE APP,"Sahesh Shrestha sir, We appreciate your honest feedback. We assure you that our continuous effort to improve service experience will not be stopped. Thank You."
02c8b415-2588-442e-b611-af880d7b951c,A Google user,5,2022-12-23 05:59:23,Nice app,"Dear Sir, We appreciate your honest feedback. We assure you that our continuous effort to improve service experience will not be stopped. We hope to bring you more exciting offers and more bandwidth at an affordable price with much better performance and excellent customer service. Thank You."
ad901120-9eec-4cab-87f6-16f9ddb7ebe0,A Google user,1,2022-12-22 22:15:17,Dislike,
1d669641-cb83-4f61-b252-5b65f0725b5c,A Google user,3,2022-12-22 21:20:50,App is not even opening I think wifi is fine but the problem is app can you do something about your app faster,"Suraj sir,
We sincerely apologize for the unpleasant experience. Allow us an opportunity to fix this for you. Please inbox us your username and elaborate your issue. We are available from 6AM to 10pm for your online support on m.me/wlink.np WhatsApp: 9801523051. Thank You!"
abb0fc19-0e27-4136-aeb5-10ee2f7feb89,A Google user,5,2022-12-22 18:56:51,Good,"Dear Sir, We appreciate your honest feedback. We assure you that our continuous effort to improve service experience will not be stopped. We hope to bring you more exciting offers and more bandwidth at an affordable price with much better performance and excellent customer service. Thank You."
58fc2ba6-db8f-4948-893d-5d1fdaf9d61a,A Google user,1,2022-12-22 18:41:54,TikTok and YouTube are not working but only Facebook is working in this network,"Hi Aniket, Please feel free to inbox us with your username at such a time of issue. We appreciate you bringing this to our attention. We would love to look into it in more detail and make things right if you give us another chance."
1bba650f-b2f4-4c4f-88a9-c192bfdf3226,A Google user,2,2022-12-22 06:38:16,"I can't switch account, I've 2 account on my number whenever I switched to another account I can't switch back.","Bhuwan Shrestha sir, We sincerely apologize for the unpleasant experience. Allow us an opportunity to fix this for you. Please inbox us your username and elaborate your issue. We are available from 6AM to 10pm for your online support on m.me/wlink.np WhatsApp: 9801523051. Thank You!"
d6fc09a9-808c-4c9f-97e9-4c2d155c8bc5,A Google user,1,2022-12-21 16:04:03,Worst; even not opening,
7fb3c4ea-59fc-48ef-b671-1816d6b449eb,A Google user,5,2022-12-21 14:58:41,Its good,"Santosh Ji, Thank you for the time to write a review on us. We appreciate you, leaving us such wonderful feedback. Your kind words of encouragement mean a lot, to all of us. We assure you that the continuous effort to improve the service experience will not be stopped."
08b6b046-f8d8-4b59-bd00-d61af7e512eb,A Google user,5,2022-12-21 07:36:04,"It works fine, sometimes the speed is slow, otherwise it's fine","Bimal Shahi Ji, We understand how inconvenient it must be. However, do not worry. We are here to help you. Please DM your query or issues on our website chat portal, m.me/wlink.np or WhatsApp: 9801523051. We will get this sorted right away. Thank You!"
71b8ad4b-35cd-4568-be84-9a20784b868c,A Google user,3,2022-12-20 18:58:47,Little bit good,"Lajus Ji,
Thank you for sharing your thoughts. We request you to inbox us with your username if you have any issues or queries regarding your internet connection. We will look into it and get back to you accordingly. Thank you!"
6a5e8916-802a-45f8-8e32-3c5cc7b00921,A Google user,5,2022-12-20 14:18:29,Good,"Kisan sir,
Thanks for leaving us such a wonderful review. We are thrilled that you loved your experience; our staff will definitely be happy to read what you wrote."
70f335ef-fb73-42fd-a45f-b6a0ac74f09a,A Google user,5,2022-12-20 13:33:50,...Yes!!!... GREAT COMPANY: GREAT APP!!!...,"Sunil Ji,
We appreciate your honest feedback. We assure you that our continuous effort to improve service experience will not be stopped. Thank you!"
361f0516-a90b-4cc3-8c5d-6f631f277977,A Google user,3,2022-12-20 09:34:53,Average,"Dear Rafeeq Ji,
Thank you for sharing your thoughts. We request you to inbox us with your username if you have any issues or queries regarding your internet connection. We will look into it and get back to you accordingly. Thank you!"
2547e452-8d0f-43ad-85e0-fd94d231b39a,A Google user,5,2022-12-20 07:22:51,Nice appp,"Dear AmritKumar Ji,
Thank you for your time to write a review on us. We hope to bring you more exciting offers and more bandwidth at an affordable price with much better performance and excellent customer service. Thank You."
db24eb0b-dd0e-4cfe-b568-855c69612a20,A Google user,5,2022-12-20 05:52:36,Frafect app,"Dear Sir,
We appreciate your honest feedback. We assure you that our continuous effort to improve service experience will not be stopped. We hope to bring you more exciting offers and more bandwidth at an affordable price with much better performance and excellent customer service. Thank You."
d5c706c1-2333-49a1-8866-9a4dcb9cffe3,A Google user,5,2022-12-19 14:31:54,wow,"Dear Sudeep Sir,
We appreciate your honest feedback. We assure you that our continuous effort to improve service experience will not be stopped. We hope to bring you more exciting offers and more bandwidth at an affordable price with much better performance and excellent customer service. Thank You."
337c0579-0e12-44a7-b7fe-47cce4b42038,A Google user,1,2022-12-18 20:57:53,I regret using this network and this app both sucks 😤😤😤 I would rate it 0 stars out of 100,
4ac15b9d-e858-4036-bfd8-8e1604fbd4c1,A Google user,1,2022-12-18 20:57:41,Dekhauna sakdaina bhane jos nadekha,
ee0aea7a-614b-4690-8fcc-1a72da1620f2,A Google user,5,2022-12-18 19:41:29,Good and expensive speed,
b19661be-944b-43a9-adac-c7177defaae4,A Google user,5,2022-12-17 17:46:19,Good services so far...,"Dear Pema Ji,
We appreciate your honest feedback. We assure you that our continuous effort to improve service experience will not be stopped. We hope to bring you more exciting offers and more bandwidth at an affordable price with much better performance and excellent customer service. Thank You."
bf75557a-6a3d-4a8c-98ca-c649d0d4b936,A Google user,1,2022-12-17 00:28:40,"This app is not even opening. It is showing to update this app but i can't even update it. whenever I try to update, the app closes on it own.","Dinesh Ji,
We understand how inconvenient it must be. However, do not worry. We are here to help you. Please DM your query or issues on our website chat portal, m.me/wlink.np or WhatsApp: 9801523051. We will get this sorted right away. Thank You!"
8bdfc947-6032-40fd-b5e6-700933f2fff3,A Google user,5,2022-12-16 18:55:43,Good,"Sir, We are glad to know that you had a positive experience with our services. Please let us know your honest suggestions and feedback regarding our services in upcoming days as well. We rely on our valued customers' feedback and suggestions to improve ourselves. Thank you for your kind words and we look forward to seeing you again."
b08e8ed1-fde8-4389-9178-331fb646622c,A Google user,5,2022-12-15 22:10:01,Good,
c7da7d29-c327-43c0-a5e4-b9fd2ec4ea18,A Google user,1,2022-12-15 19:38:06,Very good,"Dear Dinesh Ji,
Thank you for the time to write a review on us. We hope to bring you more exciting offers and more bandwidth at an affordable price with much better performance and excellent customer service. Thank You."
87967f75-ec88-4797-87d8-37b55cf85aad,A Google user,1,2022-12-15 12:38:23,"I can't open my app to use this app , download the latest version mentioned as notification neither it could download nor open need some help here .","Nirdosh Ji,
We sincerely apologize for the unpleasant experience. Allow us an opportunity to fix this for you. Simply click on the link & DM us your query. You can reach our online support team on our website chat portal, m.me/wlink.np or WhatsApp: 9801523051. Thank You!"
de9513ba-cad4-42fa-92e4-a114aff8568e,A Google user,1,2022-12-15 09:00:09,Good,
18d8dea3-ae8c-4b6c-89bd-d07d3e4d1fc5,A Google user,5,2022-12-15 01:57:42,Excellent service 👍 thanks very much my WorldLink🙏,We are glad that you loved your experience with our services. Please feel free to inbox us if you find any trouble with our services. Thanks for your kind words and we look forward to seeing you again.
9204a022-1b97-47ee-86a6-4b67bfc49834,A Google user,1,2022-12-14 19:12:50,I am giving this rating just for the your poor internet service not the app actually. Hope someday your internet service might get better!!,"Subendra sir,
We sincerely apologize for the unpleasant experience. Allow us an opportunity to fix this for you. Please inbox us your username and elaborate your issue. We are available from 6AM to 10pm for your online support on m.me/wlink.np WhatsApp: 9801523051. Thank You!"
39eacbff-4b02-414d-8761-c89007708cda,A Google user,1,2022-12-14 18:30:57,Why the hell ur world link app is not opening? Give me a reply. It's not working now also,"Dear Amit Sir,
We sincerely apologize for the unpleasant experience. Allow us an opportunity to fix this for you. Please inbox us your username and elaborate your issue. We are available from 6AM to 10pm for your online support on m.me/wlink.np WhatsApp: 9801523051. Thank You!"
9d02fbb1-5419-40be-80bb-17d775f0aef3,A Google user,5,2022-12-14 13:28:14,It's package is so cheap And it's speed is too fast than expected,"Ankit Sir, We appreciate your honest feedback. We assure you that our continuous effort to improve service experience will not be stopped. We hope to bring you more exciting offers and more bandwidth at an affordable price with much better performance and excellent customer service. Thank You."
b4271b87-9b00-4258-ab49-ed95071d2145,A Google user,1,2022-12-14 00:10:11,One of the worst service app. First of all there are many times when this app won't open. Most of the time the app doesn't work after making a complaint,"Dear Anul Ji,
We sincerely apologize for the unpleasant experience. Allow us an opportunity to fix this for you. Please inbox us your username and elaborate your issue. We are available from 6AM to 10pm for your online support on m.me/wlink.np WhatsApp: 9801523051. Thank You!"
c1519ad4-b58e-4998-b57b-2e8bf0a74e00,A Google user,2,2022-12-13 21:21:17,App is not working please update it,"Dear sir,
Your disappointment is highly understandable. We are aware of the concern and we are working on the same, on priority. Please inbox us your issue and allow us an opportunity to make things right for you. Thank You!"
e96e0298-706b-4986-8838-b901a45802ab,A Google user,5,2022-12-12 23:07:16,Net tv ko channel haru khoi ... Mobile ma chalne channel haru gayb xan ...and tv jasri pani add garnu ..#worldlinkteam,Thank you very much. Keep using our app :)
60d9e43d-62b7-44f7-88eb-d9e7479af667,A Google user,1,2022-12-12 21:42:32,Worst internet connection sab vanda dhilo vanyako world Link ho don't use this internet........................................... ..................one of the worst internet connection world Link...,"Dear Rohan Sir,
We sincerely apologize for the unpleasant experience. Allow us an opportunity to fix this for you. Please inbox us your username and elaborate your issue. We are available from 6AM to 10pm for your online support on m.me/wlink.np WhatsApp: 9801523051. Thank You!"
3f22b04e-77a4-4e11-b375-85c68aae3280,A Google user,1,2022-12-12 19:36:24,Internet is very slow and time to time not working,
f1f4160e-f2bb-47e3-88ba-9d3f1987a988,A Google user,3,2022-12-12 19:13:08,You gus need to improve a lot!,"Bijaya Sir, Thank You for your review. We would love to hear more about your experience, so that we can use your valuable feedback to improve your experience even better next time. Please inbox us if you have any further comments or suggestions you wish to share. Again, thank you for taking the time to share your thoughts on our service."
9ce02663-2c17-4897-abce-6def6438cb52,A Google user,5,2022-12-12 14:33:18,Good,"Thank you for your time to write a review on us. We appreciate you, leaving us such a wonderful feedback. Your kind words of encouragement means a lot, for all of us. We assure you that the continuous effort to improve service experience will not be stopped."
97cc1e42-cb68-4cd4-8237-4d3c8aee9818,A Google user,5,2022-12-12 14:05:15,Osm,"Thank you for your time to write a review on us. We appreciate you, leaving us such a wonderful feedback. Your kind words of encouragement means a lot, for all of us. We assure you that the continuous effort to improve service experience will not be stopped."
c8b69640-2238-4787-a8b3-b53233b463b8,A Google user,1,2022-12-12 13:30:18,"I'm fully dissatisfied with the internet and the staff service..i think the worldlink doesn't required manner to their staff... Why the app is for us?( I request for my slow internet issues through the app and generate ticket but the person name ""Harish Mahar"" replied ""everything seems slow at client end devices"" what the manner is that) By the way, this is the last time we and our relatives used worldlink...That's too much..The manner & politenes is most in staff think once..","Dear Amit Ji,
Thank You for sharing your feedback. We’re sorry your experience didn’t match your expectations. It was an uncommon instance and we will make sure to look into it. Please feel free to inbox us with your username at such a time of issue so we can look into it and get back to you accordingly."
2bbe1834-0433-493f-8802-1b9f6753c47a,A Google user,5,2022-12-12 12:14:39,Very easy and helpful to use it..,"Dear Saurav Ji,
Thank you for the time to write a review on us. We hope to bring you more exciting offers and more bandwidth at an affordable price with much better performance and excellent customer service. Thank You."
