reviewId,userName,score,at,content,replyContent
5afe707d-a5b7-44af-9539-6d696eecd813,Douglas Stephenson,1,2024-11-30 09:59:42,Worldlink used to be one of best internet service provider in nepal but now a days its worst internet provider... improve ur service and fake speed plans we are your customer you should listen our problems and solve them bcoz we pay for it.. u r nt giving us free service..😲,
251215b8-c3fa-40f7-8f67-37bbd45084dc,Terry Williams,5,2025-11-01 16:12:55,Good,
9e26078e-df15-4959-9dbd-2cb5d8cda32c,Michelle Cook,5,2025-10-16 07:59:47,Third quality maintenance service poor customer service,
96a5b2c3-1076-4daa-a941-cf6a31a3e08e,Jessica Bradley,1,2025-11-01 15:41:07,very good in terms of facilities and features and very easy to use,
209732c4-ac1a-4c78-afe2-28c6788b3f26,Jennifer Moore,1,2024-12-27 01:50:31,"Geda jasto net , service Dhilo vanekai worldlink",
a2155dd3-5891-4e3e-99ea-4eef5d0c4a2e,Cassandra Perez,1,2025-07-01 00:42:58,Slows like a turtle every now and then...better to choose another ISP,
a5122ab1-8495-40d3-94b2-af4feddc06f4,Paul Caldwell,5,2025-08-03 00:42:38,Worst service,
0a674809-c005-41c8-9696-23137d283350,Paula Spencer DVM,5,2025-09-26 15:30:07,Good,
51bc0302-8e8c-4e4e-9c91-945afafbfba7,Andrew Gardner,5,2025-08-02 20:41:29,One of the worst customer service & internet service. Just working for money. Don't even care about customer's complaint. Not gonna use worldlink. Will never suggest anyone to use their service,
4ba568f4-74e7-4d75-96f3-3803a9775683,Robert Carr,1,2025-05-30 08:50:35,Good service. I've been using ADSL and Subisu for 4 and 1 year respectively. The service was poor. But now I'm using wordlink. The service is good and the customer care is also good. I'm happy to be a part of WorldLink.,
08a2c30c-862e-42cd-a5f2-6b405f684652,Tiffany Weaver,1,2025-10-15 17:28:35,❤️❤️,
9f9cd016-d15f-4efd-b7da-ad38b93a5d0b,John Jennings,5,2025-04-16 14:37:51,"Lado jasto laaag hune app...app develop twa gar muzee haru...nepali janata 
ko paisa matra khana khojne...lado haru.",
80537c71-a23b-43b4-8d40-9ff22e1e2237,Alexander Williams,3,2024-11-26 21:54:46,I can't change my password ...when I installed for the first time I change my password but now I can't change my password....it tells it previous password is wrong???,
5668ff48-bdad-450a-88f6-5f8edf46c149,Richard Matthews,1,2025-09-06 10:44:43,Good,
4d90be3c-f4df-4a7d-a6d8-f1b6c9df139d,Francis Lewis,1,2024-12-25 20:37:27,Dipsk Verma,
