review,cleaned_text,sentiment,confidence,is_suggestion,suggestion_text
nice app,nice app,POSITIVE,1.0,False,
app buggy buffering takes ages load overall experience confusing moreover internet service okay didnt let us complain nowadays internet gotten really really slow whilst trying use app help doesnt let youtube heavily data consuming apps run okayish lag worldlink app unable operate wifi connection poor software management,app buggy buffering takes ages load overall experience confusing moreover internet service okay didnt let us complain nowadays internet gotten really really slow whilst trying use app help doesnt let youtube heavily data consuming apps run okayish lag worldlink app unable operate wifi connection poor software management,NEGATIVE,0.998,False,
hait mc geda jasto 10 min vaisako apps naii kholdaina passward change garum vaneko kun chai chorr ly banako yesto apps,hait mc geda jasto 10 min vaisako apps naii kholdaina passward change garum vaneko kun chai chorr ly banako yesto apps,NEGATIVE,0.963,False,
dhilo vanekai world link,dhilo vanekai world link,POSITIVE,0.991,False,
randi net muji,randi net muji,NEGATIVE,0.702,False,
freezes loading,freezes loading,NEGATIVE,0.997,False,
app slowdo better work,app slowdo better work,NEGATIVE,0.957,False,
good,good,POSITIVE,1.0,False,
app opening since days,app opening since days,POSITIVE,0.855,False,
polite responsible staffs office field aswell also service superfastno negative complain,polite responsible staffs office field aswell also service superfastno negative complain,NEGATIVE,0.629,False,
disappointing internet service,disappointing internet service,NEGATIVE,1.0,False,
location nijgadh internet service poor,location nijgadh internet service poor,NEGATIVE,1.0,False,
doesnt work,doesnt work,NEGATIVE,0.999,False,
nah man want quit using world link slow try login worldlink id say logging account login hope world link take message positive take quick action,nah man want quit using world link slow try login worldlink id say logging account login hope world link take message positive take quick action,NEGATIVE,0.994,False,
ramro,ramro,NEGATIVE,0.99,False,
sware service worst app bugged net slow even tho bought 300mbps,sware service worst app bugged net slow even tho bought 300mbps,NEGATIVE,1.0,False,
worst app ever takes 15 minutes open,worst app ever takes 15 minutes open,NEGATIVE,1.0,False,
much laggy buggy useless app gon na change choice vianet cg,much laggy buggy useless app gon na change choice vianet cg,NEGATIVE,1.0,False,
ping high,ping high,POSITIVE,0.988,False,
4g router slow internet trash,4g router slow internet trash,NEGATIVE,1.0,False,
worstly slowwwwww app,worstly slo app,NEGATIVE,1.0,False,
poor,poor,NEGATIVE,1.0,False,
bad bro workibg fast,bad bro workibg fast,NEGATIVE,1.0,False,
bakbass net bakbass customer care,bakbass net bakbass customer care,POSITIVE,0.936,False,
yo app matra hoina purae internet nai hawa yesto ni hunxa manxey ko k kaam pari rako hunxa yuni haru ko net chai ghumya ghumai kati complain garnu call garer ticket baat yettikai 12 din paxi solve vayo vaner ticket ni close gardinxa xito vanekai worldlink hoina dhilo vanekai world link chai suit garxa,yo app matra hoina purae internet nai hawa yesto ni hunxa manxey ko k kaam pari rako hunxa yuni haru ko net chai ghumya ghumai kati complain garnu call garer ticket baat yettikai 12 din paxi solve vayo vaner ticket ni close gardinxa xito vanekai worldlink hoina dhilo vanekai world link chai suit garxa,NEGATIVE,0.997,False,
app doesnt even load load properly useless app,app doesnt even load load properly useless app,NEGATIVE,1.0,False,
open nai nahune app kina banauna par e,open nai nahune app kina banauna par e,NEGATIVE,0.984,False,
one worst internet provider time,one worst internet provider time,NEGATIVE,1.0,False,
worldlink speed slow even emojis time change expressions page fully loads,worldlink speed slow even emojis time change expressions page fully loads,NEGATIVE,0.999,False,
hawa nett ho aarko pali ta change hanxu mula jasto aba yt ta sakdina yo net le ani 18k barsa ko xa,hawa nett ho aarko pali ta change hanxu mula jasto aba yt ta sakdina yo net le ani 18k barsa ko xa,NEGATIVE,0.993,False,
net slo parched 5g 120mbbs chapur piz solve problem jast fast,net slo parched 5g 120mbbs chapur piz solve problem jast fast,NEGATIVE,0.999,False,
app working properly wasted time wanted file report didnt open kept loading prompted login loading screen infact already logged earlier pissed,app working properly wasted time wanted file report didnt open kept loading prompted login loading screen infact already logged earlier pissed,NEGATIVE,1.0,False,
opening poor internet system internet going time time,opening poor internet system internet going time time,NEGATIVE,1.0,False,
slow,slow,NEGATIVE,1.0,False,
doesnt even open,doesnt even open,NEGATIVE,0.999,False,
wifi getting slow app even opening stays flash screen device redmi note 10,wifi getting slow app even opening stays flash screen device redmi note 10,NEGATIVE,0.998,False,
bakwasss appp using 3 yrs really slow net ni slow naii xa bakwas ho jaba site visit mah aauxa manxay taba majale chalxa tara feri slow hunxa slow vanekaii worldlink,bakwasss appp using 3 yrs really slow net ni slow naii xa bakwas ho jaba site visit mah aauxa manxay taba majale chalxa tara feri slow hunxa slow vanekaii worldlink,NEGATIVE,0.997,False,
thanks,thanks,POSITIVE,1.0,False,
𝐾 ℎ𝑜 𝑦𝑒𝑠𝑡𝑜 𝑦𝑜 𝑤𝑖𝑓𝑖 𝑔𝑎𝑚𝑒 𝑘ℎ𝑎𝑙𝑑𝑎 𝑘ℎ𝑎𝑙𝑑𝑖 𝑛𝑎𝑡𝑒 𝑐ℎ𝑎𝑙𝑑𝑖𝑛𝑎 𝑡𝑎 𝑙𝑎𝑠𝑡𝑖 𝑠𝑙𝑜𝑤 𝑐ℎ𝑎𝑙𝑥𝑎 𝑡𝑎 ℎ𝑜 𝑘𝑖𝑛𝑎 𝑎𝑎𝑗𝑎 𝑣𝑜𝑙𝑖 𝑡𝑎,,POSITIVE,0.748,False,
give star 5 worst wifi connection automatically connection loss issues worst bad wifi entire world really bad bad bad bad world worst wifi worst worst worst worst worst worst worst app entire multiuniverse app,give star 5 worst wifi connection automatically connection loss issues worst bad wifi entire world really bad bad bad bad world worst wifi worst worst worst worst worst worst worst app entire multiuniverse app,NEGATIVE,1.0,False,
excellent,excellent,POSITIVE,1.0,False,
good service,good service,POSITIVE,1.0,False,
excellent n well served,excellent n well served,POSITIVE,1.0,False,
poor connection,poor connection,NEGATIVE,1.0,False,
faster internet,faster internet,POSITIVE,0.998,False,
worst network service ever first convenient use month network service drop drasticallyit keep getting network even recarging made blood boil much recentlychoosing network worst choice everi cant use facility like youtubetiktok game many cant use properly point network,worst network service ever first convenient use month network service drop drasticallyit keep getting network even recarging made blood boil much recentlychoosing network worst choice everi cant use facility like youtubetiktok game many cant use properly point network,NEGATIVE,1.0,False,
good,good,POSITIVE,1.0,False,
app working mobile since one week,app working mobile since one week,NEGATIVE,0.663,False,
full issues disconnects home account worst app like service,full issues disconnects home account worst app like service,NEGATIVE,0.999,False,
nice,nice,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
automatically logs enter number registered shows something wrong,automatically logs enter number registered shows something wrong,NEGATIVE,0.998,False,
wow,wow,POSITIVE,1.0,False,
great,great,POSITIVE,1.0,False,
good apps,good apps,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
hawa internet xa jati kherai lag chalne customer satisfaction totally 0 yetro 80mbps ko internet le 3ta device pani majjale chaldaina waiting week aani ramro chalena vane change internet wordlink trash,hawa internet xa jati kherai lag chalne customer satisfaction totally 0 yetro 80mbps ko internet le 3ta device pani majjale chaldaina waiting week aani ramro chalena vane change internet wordlink trash,NEGATIVE,0.998,False,
world link bast,world link bast,POSITIVE,0.999,False,
good,good,POSITIVE,1.0,False,
exceptional,exceptional,POSITIVE,1.0,False,
good fast open inthis app,good fast open inthis app,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
ok,ok,POSITIVE,1.0,False,
im disappointed world link customers representative dont manner talk,im disappointed world link customers representative dont manner talk,NEGATIVE,1.0,False,
chalna vanda badi bigrexa worst choice worst net service,chalna vanda badi bigrexa worst choice worst net service,NEGATIVE,1.0,False,
app good really good,app good really good,POSITIVE,1.0,False,
wow nice app,wow nice app,POSITIVE,1.0,False,
one best isp nepal happy world link subscriber thank,one best isp nepal happy world link subscriber thank,POSITIVE,1.0,False,
useful,useful,POSITIVE,1.0,False,
app many bugs app slow wifi cant even open appdhilo vanekai worldlink,app many bugs app slow wifi cant even open appdhilo vanekai worldlink,NEGATIVE,0.999,False,
nepal third class internet connection banekai world link,nepal third class internet connection banekai world link,POSITIVE,0.89,False,
good,good,POSITIVE,1.0,False,
cant even sign website using worldink wifi access terrible,cant even sign website using worldink wifi access terrible,NEGATIVE,0.993,False,
worst net slow speed worst experience,worst net slow speed worst experience,NEGATIVE,1.0,False,
happy,happy,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
looks professional loving,looks professional loving,POSITIVE,1.0,False,
one worst internet service nepal connection slow bad customer service,one worst internet service nepal connection slow bad customer service,NEGATIVE,1.0,False,
paisa badi vaya matra yo net halda ramro,paisa badi vaya matra yo net halda ramro,NEGATIVE,0.985,False,
mero myworldlink connect garna khojda wrong password vanx right password insert garda pani,mero myworldlink connect garna khojda wrong password vanx right password insert garda pani,NEGATIVE,0.995,False,
app awesome,app awesome,POSITIVE,1.0,False,
doesnt even open,doesnt even open,NEGATIVE,0.999,False,
cant even turn band steering hiding ssid doesnt work device filtering also doesnt work properly,cant even turn band steering hiding ssid doesnt work device filtering also doesnt work properly,NEGATIVE,1.0,False,
app opening device,app opening device,POSITIVE,0.812,False,
app slow like wifi worlds worst wifi app,app slow like wifi worlds worst wifi app,NEGATIVE,1.0,False,
myworldlinkapp,myworldlinkapp,NEGATIVE,0.673,False,
slow net recommend internet,slow net recommend internet,NEGATIVE,0.864,False,
slow,slow,NEGATIVE,1.0,False,
cant open app ok cant,cant open app ok cant,POSITIVE,0.956,False,
satisfactory,satisfactory,POSITIVE,1.0,False,
bakwas app,bakwas app,NEGATIVE,0.872,False,
good,good,POSITIVE,1.0,False,
good internet,good internet,POSITIVE,1.0,False,
poor app,poor app,NEGATIVE,1.0,False,
destroy,destroy,NEGATIVE,1.0,False,
exclint network,exclint network,NEGATIVE,0.829,False,
worst,worst,NEGATIVE,1.0,False,
nice app,nice app,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
sometimes app working,sometimes app working,NEGATIVE,0.632,False,
nice,nice,POSITIVE,1.0,False,
technician worst worldlink sadly,technician worst worldlink sadly,NEGATIVE,1.0,False,
slow worodlink fast connetion,slow worodlink fast connetion,NEGATIVE,0.998,False,
k hw yesto game ping high vako vai garchha ek din chhaina high navako ka para ho game khelo bich bich high hunchha vayena hai yesto,k hw yesto game ping high vako vai garchha ek din chhaina high navako ka para ho game khelo bich bich high hunchha vayena hai yesto,NEGATIVE,0.994,False,
better,better,POSITIVE,0.999,False,
fffttttþ,ffftttt,NEGATIVE,0.954,False,
app opening,app opening,POSITIVE,0.965,False,
slow,slow,NEGATIVE,1.0,False,
dont like,dont like,POSITIVE,0.601,False,
time download,time download,NEGATIVE,0.579,False,
nice,nice,POSITIVE,1.0,False,
say 250 mbs wifi provide 30 mbs,say 250 mbs wifi provide 30 mbs,NEGATIVE,0.96,False,
customer service,customer service,POSITIVE,0.982,False,
worst internet service ever avoid internet,worst internet service ever avoid internet,NEGATIVE,1.0,False,
like,like,POSITIVE,0.991,False,
teroo condo maa modi ko lado taldinxu,teroo condo maa modi ko lado taldinxu,NEGATIVE,0.977,False,
app worst app life recommend dont use app totally uselessi wan na give 0 star post give 1 star,app worst app life recommend dont use app totally uselessi wan na give 0 star post give 1 star,NEGATIVE,0.998,False,
excellence services,excellence services,POSITIVE,1.0,False,
one worst net ever seen may change name something like worstlink garbagelink bro trust u find way better net within less price although cost high dont provide good service user net always work 065kbs u imagine net pretty much worse also loose internet access time cant even reload page also one last time dont waste time net worst,one worst net ever seen may change name something like worstlink garbagelink bro trust u find way better net within less price although cost high dont provide good service user net always work 065kbs u imagine net pretty much worse also loose internet access time cant even reload page also one last time dont waste time net worst,NEGATIVE,1.0,False,
nice,nice,POSITIVE,1.0,False,
nice app,nice app,POSITIVE,1.0,False,
sometimes seems network slow,sometimes seems network slow,NEGATIVE,0.999,False,
app nice guis,app nice guis,POSITIVE,0.998,False,
wonderful app,wonderful app,POSITIVE,1.0,False,
bo otp code received,bo otp code received,NEGATIVE,0.691,False,
awesome app,awesome app,POSITIVE,1.0,False,
great network super fast service,great network super fast service,POSITIVE,1.0,False,
app slow doesnt function properly many bugs shows offline even router,app slow doesnt function properly many bugs shows offline even router,NEGATIVE,1.0,False,
geda jastoo app open nai hudaina,geda jastoo app open nai hudaina,NEGATIVE,0.959,False,
change password didnt working really upset,change password didnt working really upset,NEGATIVE,0.999,False,
apps slow open,apps slow open,NEGATIVE,1.0,False,
best,best,POSITIVE,1.0,False,
kasam 0 dina pako vaya tei dinthiyea muji net pani janxa time time report garna khojiyo app crash khanxa pap lagxa muji tmi haru lai ta,kasam 0 dina pako vaya tei dinthiyea muji net pani janxa time time report garna khojiyo app crash khanxa pap lagxa muji tmi haru lai ta,NEGATIVE,0.99,False,
good,good,POSITIVE,1.0,False,
yesto naramro app hawa kaile chaldina bug helpful developer work app chado bhanda chado,yesto naramro app hawa kaile chaldina bug helpful developer work app chado bhanda chado,NEGATIVE,0.989,False,
poor network service 250 mbps running 25mbps service,poor network service 250 mbps running 25mbps service,NEGATIVE,1.0,False,
mc world link,mc world link,POSITIVE,0.99,False,
important app everyone,important app everyone,POSITIVE,0.998,False,
one useless network app system ever seen cheee yasto wifi,one useless network app system ever seen cheee yasto wifi,NEGATIVE,1.0,False,
sepd slow,sepd slow,NEGATIVE,1.0,False,
good neet,good neet,POSITIVE,1.0,False,
nice,nice,POSITIVE,1.0,False,
price rate high per month,price rate high per month,POSITIVE,0.877,False,
doesnt login worldlink account tried 20 times,doesnt login worldlink account tried 20 times,NEGATIVE,0.984,False,
fake bro things bro,fake bro things bro,NEGATIVE,0.998,False,
range poor,range poor,NEGATIVE,1.0,False,
ok,ok,POSITIVE,1.0,False,
cant open app 2023jul 16,cant open app 2023jul 16,POSITIVE,0.505,False,
world slowest network worldlink,world slowest network worldlink,NEGATIVE,0.999,False,
bakwas,bakwas,NEGATIVE,0.903,False,
good accurate app,good accurate app,POSITIVE,1.0,False,
pretty expensive sometimes runs bad many times server one day get wasted,pretty expensive sometimes runs bad many times server one day get wasted,NEGATIVE,0.999,False,
band steering joke cant switch bands wanted takes much time finally fails end happy ending,band steering joke cant switch bands wanted takes much time finally fails end happy ending,NEGATIVE,0.993,False,
good,good,POSITIVE,1.0,False,
worst service operator came work problems repeatedstop uh cant provide better services,worst service operator came work problems repeatedstop uh cant provide better services,NEGATIVE,1.0,False,
one worst customer service internet service working money dont even care customers complaint gon na use worldlink never suggest anyone use service,one worst customer service internet service working money dont even care customers complaint gon na use worldlink never suggest anyone use service,NEGATIVE,1.0,False,
wanted rate zero khatra xa net bhanxa net xai zingadi xaldaina jati complain gara ni 1 2 din chalxa tespaxi tei ho pailako jasto hawa worldlink,wanted rate zero khatra xa net bhanxa net xai zingadi xaldaina jati complain gara ni 1 2 din chalxa tespaxi tei ho pailako jasto hawa worldlink,NEGATIVE,0.996,False,
worldlink one best net nepal,worldlink one best net nepal,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
verry good,verry good,POSITIVE,1.0,False,
really disappointed world linkeveything good internet little good one day person came house said sir got infrom company internet good sign signed literally day playing game ms cross limit literally going change router guys dont provide us good net playing game,really disappointed world linkeveything good internet little good one day person came house said sir got infrom company internet good sign signed literally day playing game ms cross limit literally going change router guys dont provide us good net playing game,NEGATIVE,0.999,False,
network slow dont like,network slow dont like,NEGATIVE,0.999,False,
one star problem 10 days back one hearing problem,one star problem 10 days back one hearing problem,NEGATIVE,0.997,False,
awesome,awesome,POSITIVE,1.0,False,
good services,good services,POSITIVE,1.0,False,
best worldlink,best worldlink,POSITIVE,1.0,False,
worst app opened,worst app opened,NEGATIVE,1.0,False,
good service,good service,POSITIVE,1.0,False,
app working slow open,app working slow open,NEGATIVE,0.999,False,
hawa wifi ka saro lag bhako aab dakhi yo net chalaudina subishu chalau xu,hawa wifi ka saro lag bhako aab dakhi yo net chalaudina subishu chalau xu,NEGATIVE,0.991,False,
poor network connection bad experience,poor network connection bad experience,NEGATIVE,1.0,False,
user leave service location change world link cable around dumkauli nawalparashi got information calling nearly around 10 times balance remaining around 20 days called return router refund money customer care replies dont know return nawalparashi dont know complain decided put review frustrating service never recommend closed one,user leave service location change world link cable around dumkauli nawalparashi got information calling nearly around 10 times balance remaining around 20 days called return router refund money customer care replies dont know return nawalparashi dont know complain decided put review frustrating service never recommend closed one,NEGATIVE,0.995,False,
complete trash,complete trash,NEGATIVE,1.0,False,
good,good,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
giogff,giogff,POSITIVE,0.608,False,
bad,bad,NEGATIVE,1.0,False,
chak jasto link world link,chak jasto link world link,POSITIVE,0.992,False,
nice,nice,POSITIVE,1.0,False,
app openning wisley app boring,app openning wisley app boring,NEGATIVE,0.999,False,
mind blowing service happy world link life,mind blowing service happy world link life,POSITIVE,1.0,False,
good nice service,good nice service,POSITIVE,1.0,False,
better network highly recommended,better network highly recommended,POSITIVE,0.999,False,
time lag alot,time lag alot,NEGATIVE,1.0,False,
worst coustomer service provider worldlink,worst coustomer service provider worldlink,NEGATIVE,1.0,False,
slowest net nepal worldlink play free fire always network become tooooo slow full slow dont us net give suggest used network accept worldlink recommend friends use network accept world link,slowest net nepal worldlink play free fire always network become tooooo slow full slow dont us net give suggest used network accept worldlink recommend friends use network accept world link,NEGATIVE,0.999,False,
lastai slow xa net 6 kb dekhi 15 kb samma matra chalxa ads masta chalxa vdo hernu paro game khelnw paro bhani iitii kai chaldainw awja wifi hunw r chalnw 7 10 min lagxa,lastai slow xa net 6 kb dekhi 15 kb samma matra chalxa ads masta chalxa vdo hernu paro game khelnw paro bhani iitii kai chaldainw awja wifi hunw r chalnw 7 10 min lagxa,NEGATIVE,0.997,False,
worst app,worst app,NEGATIVE,1.0,False,
worst net every used,worst net every used,NEGATIVE,1.0,False,
world link open,world link open,POSITIVE,1.0,False,
good performance,good performance,POSITIVE,1.0,False,
one trash app use u made app reason making trash app like app kept inside dustbin fr,one trash app use u made app reason making trash app like app kept inside dustbin fr,NEGATIVE,0.998,False,
good experience,good experience,POSITIVE,1.0,False,
good app,good app,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
help full app,help full app,POSITIVE,0.879,False,
super,super,POSITIVE,0.999,False,
nice,nice,POSITIVE,1.0,False,
nice,nice,POSITIVE,1.0,False,
ok,ok,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
worse internet service providers never recommend,worse internet service providers never recommend,NEGATIVE,0.998,False,
clear opinion laggy,clear opinion laggy,NEGATIVE,1.0,False,
worst app ever much bugged doesnt send verification code im trying 1 week,worst app ever much bugged doesnt send verification code im trying 1 week,NEGATIVE,1.0,False,
app doesnt work neither wifi nothing works worldlink,app doesnt work neither wifi nothing works worldlink,NEGATIVE,0.999,False,
speed slowand lacked,speed slowand lacked,NEGATIVE,1.0,False,
worst wifi network nepal,worst wifi network nepal,NEGATIVE,1.0,False,
good,good,POSITIVE,1.0,False,
ok,ok,POSITIVE,1.0,False,
happy enjoy worldlink,happy enjoy worldlink,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
problem slow speed resolved coverage area strong doesnt catch signal even distance 3035 meters,problem slow speed resolved coverage area strong doesnt catch signal even distance 3035 meters,NEGATIVE,0.999,False,
user friendly,user friendly,POSITIVE,0.978,False,
open app plzz help,open app plzz help,POSITIVE,0.876,False,
good net,good net,POSITIVE,1.0,False,
good app high security,good app high security,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
good gaming bad players,good gaming bad players,POSITIVE,0.999,False,
fast connectiongood service staff helpful people,fast connectiongood service staff helpful people,POSITIVE,0.999,False,
simply amazing,simply amazing,POSITIVE,1.0,False,
best customer support compared isp,best customer support compared isp,POSITIVE,0.998,False,
ati ramro,ati ramro,NEGATIVE,0.526,False,
sometime filtering working,sometime filtering working,NEGATIVE,0.603,False,
ergomic use,ergomic use,NEGATIVE,0.97,False,
worldlink staff doesnt follow order app openaning,worldlink staff doesnt follow order app openaning,NEGATIVE,0.999,False,
mero wifi enable bhai rakhe ko xaina enable garda disable bhai rakhe ko xa plz problems solved,mero wifi enable bhai rakhe ko xaina enable garda disable bhai rakhe ko xa plz problems solved,NEGATIVE,0.981,False,
good,good,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
worldlink internet good conditions net im always support worldlink thank,worldlink internet good conditions net im always support worldlink thank,POSITIVE,0.997,False,
nice service,nice service,POSITIVE,1.0,False,
nice app,nice app,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
user friendly helpful information plus easy use,user friendly helpful information plus easy use,POSITIVE,0.998,False,
buggy app,buggy app,NEGATIVE,0.995,False,
excellent,excellent,POSITIVE,1.0,False,
amazing app,amazing app,POSITIVE,1.0,False,
worst service,worst service,NEGATIVE,1.0,False,
perfect,perfect,POSITIVE,1.0,False,
working fully although work something,working fully although work something,POSITIVE,0.997,False,
installed apps never get verification code,installed apps never get verification code,NEGATIVE,0.995,False,
update system functions terms easily one customer service provides fastest,update system functions terms easily one customer service provides fastest,NEGATIVE,0.772,False,
bad experiences,bad experiences,NEGATIVE,1.0,False,
laaado,laaado,NEGATIVE,0.988,False,
expensive looters,expensive looters,NEGATIVE,0.991,False,
cant login new user enter ph number press continue says opps something went wrong,cant login new user enter ph number press continue says opps something went wrong,NEGATIVE,0.999,False,
katha jasto net cha game kalda net stable vanara auch worst net world ad say worldlink world best net dik,katha jasto net cha game kalda net stable vanara auch worst net world ad say worldlink world best net dik,NEGATIVE,0.954,False,
poorvery slow,poorvery slow,NEGATIVE,1.0,False,
really slow doesnt even log,really slow doesnt even log,NEGATIVE,1.0,False,
slow moving,slow moving,NEGATIVE,1.0,False,
ok great recommendable,ok great recommendable,POSITIVE,1.0,False,
good work,good work,POSITIVE,1.0,False,
op apk,op apk,NEGATIVE,0.867,False,
app nai open hudaina,app nai open hudaina,NEGATIVE,0.964,False,
better,better,POSITIVE,0.999,False,
nice,nice,POSITIVE,1.0,False,
app change password many bugs app didi change wifi password,app change password many bugs app didi change wifi password,NEGATIVE,0.999,False,
paila app maja lay open hunthyo app update garay pachi app open hudaina worldlink bhanera blue screen adki rancha,paila app maja lay open hunthyo app update garay pachi app open hudaina worldlink bhanera blue screen adki rancha,NEGATIVE,0.989,False,
wifi,wifi,POSITIVE,0.932,False,
good app isp provider,good app isp provider,POSITIVE,1.0,False,
phone worke,phone worke,NEGATIVE,0.993,False,
speed services quite satisfactory,speed services quite satisfactory,POSITIVE,1.0,False,
net work slow chalcha,net work slow chalcha,NEGATIVE,0.999,False,
worldlink best wireless internet nepal,worldlink best wireless internet nepal,POSITIVE,1.0,False,
thanku app app help ful forus thanku app,thanku app app help ful forus thanku app,POSITIVE,0.867,False,
solo net,solo net,POSITIVE,0.996,False,
good,good,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
dont use net slow expensive lado net kesto slow chalxa muji kako internet access,dont use net slow expensive lado net kesto slow chalxa muji kako internet access,NEGATIVE,0.996,False,
good service,good service,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
good compare survice provider,good compare survice provider,POSITIVE,0.988,False,
poor app doesnot even open,poor app doesnot even open,NEGATIVE,1.0,False,
good app,good app,POSITIVE,1.0,False,
open application,open application,POSITIVE,1.0,False,
useful app,useful app,POSITIVE,0.999,False,
everything good except slow sometimes,everything good except slow sometimes,POSITIVE,1.0,False,
aap useful,aap useful,POSITIVE,0.999,False,
app opening,app opening,POSITIVE,0.965,False,
going use worldlink home internet app ta yasto slow xa website khuldainainternet pani ta yastai hola,going use worldlink home internet app ta yasto slow xa website khuldainainternet pani ta yastai hola,NEGATIVE,0.993,False,
worldlink,worldlink,POSITIVE,0.997,False,
internet slow days problem internet solve problem internet internet automatically connected router offline plz solve problem,internet slow days problem internet solve problem internet internet automatically connected router offline plz solve problem,NEGATIVE,0.992,False,
app slow working properly usingy wifi open app also says router offline worst app ever seen,app slow working properly usingy wifi open app also says router offline worst app ever seen,NEGATIVE,1.0,False,
good,good,POSITIVE,1.0,False,
satisfied internet,satisfied internet,POSITIVE,0.995,False,
dont use wifi worst wifi nepal pay 1700 per month slow cant even play games good internet,dont use wifi worst wifi nepal pay 1700 per month slow cant even play games good internet,NEGATIVE,0.998,False,
worst service provider unprofessional staffs,worst service provider unprofessional staffs,NEGATIVE,1.0,False,
slowest,slowest,NEGATIVE,0.999,False,
worst internet ever exist human history never works playing games idiots want money internet service trash,worst internet ever exist human history never works playing games idiots want money internet service trash,NEGATIVE,1.0,False,
wonderful,wonderful,POSITIVE,1.0,False,
mula password ta change garna mildaina,mula password ta change garna mildaina,NEGATIVE,0.987,False,
worst wifi ever workst,worst wifi ever workst,NEGATIVE,1.0,False,
one worst app literally none features work properly even filter devices router worldlink worst internet provider nepal,one worst app literally none features work properly even filter devices router worldlink worst internet provider nepal,NEGATIVE,1.0,False,
ᴺᵒᵗ ˢᵃᵗⁱˢᶠⁱᵉᵈ 200 ᵐᵇᵖˢ ᵍⁱᵛᵉⁿ ᵃʳᵒᵘⁿᵈ 50 ᵗᵒ 60 ᵐᵇᵖˢ ˢˡᵒʷ ⁿᵉᵗʷᵒʳᵏ ˢᵉʳᵛⁱᶜᵉ,200 50 60,POSITIVE,0.957,False,
customer service 0,customer service 0,NEGATIVE,0.61,False,
update app opening,update app opening,POSITIVE,0.978,False,
good login option email id,good login option email id,POSITIVE,0.999,False,
good,good,POSITIVE,1.0,False,
nice,nice,POSITIVE,1.0,False,
nice,nice,POSITIVE,1.0,False,
system change like filtering active users checking etc,system change like filtering active users checking etc,NEGATIVE,0.98,False,
10 years,10 years,POSITIVE,0.984,False,
good,good,POSITIVE,1.0,False,
best isp far myworldlink hotspot connects really well helped much really cutdown data usage least 50 past 45 months services really well support team op,best isp far myworldlink hotspot connects really well helped much really cutdown data usage least 50 past 45 months services really well support team op,POSITIVE,0.994,False,
slow response,slow response,NEGATIVE,0.999,False,
great,great,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
many ui bugs example taping button bringing result servive renewal service repetitive response pay button working error message restart router option missing 100 required upon payment subscription status expired many ui inconsistencies,many ui bugs example taping button bringing result servive renewal service repetitive response pay button working error message restart router option missing 100 required upon payment subscription status expired many ui inconsistencies,NEGATIVE,0.999,False,
good experience,good experience,POSITIVE,1.0,False,
excellent,excellent,POSITIVE,1.0,False,
nice,nice,POSITIVE,1.0,False,
poor connection,poor connection,NEGATIVE,1.0,False,
supooo,supooo,POSITIVE,0.62,False,
worst app use connect another mobile another mobile connect connected device would forgot connecting wifi password forgot,worst app use connect another mobile another mobile connect connected device would forgot connecting wifi password forgot,NEGATIVE,1.0,False,
nice app,nice app,POSITIVE,1.0,False,
app,app,POSITIVE,0.968,False,
app best,app best,POSITIVE,0.999,False,
nice connect lots people good environmental work,nice connect lots people good environmental work,POSITIVE,1.0,False,
3rd class net service,3rd class net service,POSITIVE,0.997,False,
thik thak,thik thak,POSITIVE,0.926,False,
excellent service,excellent service,POSITIVE,1.0,False,
super,super,POSITIVE,0.999,False,
ek num ko gatiya net ho yo kasaile ne nahalda huncha din dui tin palta call garera net chalena vandai basnu parcha kaam chaina,ek num ko gatiya net ho yo kasaile ne nahalda huncha din dui tin palta call garera net chalena vandai basnu parcha kaam chaina,NEGATIVE,0.994,False,
sir old version worldlink,sir old version worldlink,POSITIVE,0.748,False,
without net life boar,without net life boar,NEGATIVE,0.996,False,
good internet service provider company good customer service,good internet service provider company good customer service,POSITIVE,1.0,False,
useless part,useless part,NEGATIVE,1.0,False,
net slow,net slow,NEGATIVE,1.0,False,
app koldai koldaina kasari xalauni hawa,app koldai koldaina kasari xalauni hawa,NEGATIVE,0.659,False,
hello worldlinj yo app kin open hudain,hello worldlinj yo app kin open hudain,POSITIVE,0.905,False,
worst net facebook samet load hudaina yarr earu k van ne,worst net facebook samet load hudaina yarr earu k van ne,NEGATIVE,1.0,False,
